[2024-05-22 05:12:49,674] HTTP/1.1[127.0.0.1] 22ms 404 GET /status
[2024-05-22 05:13:12,826] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:13,912] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:14,975] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:16,065] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:16,770] HTTP/1.1[172.26.0.1] 2ms 404 GET /
[2024-05-22 05:13:17,145] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:18,281] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:13:19,390] HTTP/1.1[127.0.0.1] 14ms 200 GET /status
[2024-05-22 05:13:20,425] HTTP/1.1[127.0.0.1] 1ms 200 GET /status
[2024-05-22 05:13:21,481] HTTP/1.1[127.0.0.1] 12ms 200 GET /status
[2024-05-22 05:13:57,816] HTTP/1.1[127.0.0.1] 33ms 404 GET /status
[2024-05-22 05:13:58,864] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:13:59,927] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:14:00,109] HTTP/1.1[172.27.0.1] 4ms 404 GET /
[2024-05-22 05:14:00,988] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:02,044] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:14:03,083] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:04,121] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:14:04,371] HTTP/1.1[172.27.0.1] 1ms 404 GET /manage
[2024-05-22 05:14:05,154] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:14:06,188] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:07,219] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:08,255] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:08,308] HTTP/1.1[172.27.0.1] 1ms 404 GET /manage
[2024-05-22 05:14:09,291] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:14:10,334] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:14:11,368] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:14:12,405] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:13,447] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:14,495] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:15,583] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:16,656] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:17,737] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:18,802] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:19,840] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:20,891] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:21,940] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:22,991] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:14:24,043] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:14:25,107] HTTP/1.1[127.0.0.1] 9ms 200 GET /status
[2024-05-22 05:14:26,149] HTTP/1.1[127.0.0.1] 1ms 200 GET /status
[2024-05-22 05:14:27,204] HTTP/1.1[127.0.0.1] 19ms 200 GET /status
[2024-05-22 05:16:21,289] HTTP/1.1[127.0.0.1] 15ms 404 GET /status
[2024-05-22 05:16:22,336] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:23,387] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:24,445] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:25,194] HTTP/1.1[172.28.0.1] 3ms 404 GET /
[2024-05-22 05:16:25,534] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:16:26,602] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:27,647] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:28,080] HTTP/1.1[172.28.0.1] 1ms 404 GET /
[2024-05-22 05:16:28,697] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:29,732] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:30,163] HTTP/1.1[172.28.0.1] 3ms 404 GET /
[2024-05-22 05:16:30,241] HTTP/1.1[172.28.0.1] 3ms 404 GET /favicon.ico
[2024-05-22 05:16:30,771] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:31,814] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:32,861] HTTP/1.1[127.0.0.1] 3ms 404 GET /status
[2024-05-22 05:16:33,893] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:16:34,927] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:16:36,068] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:37,119] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:38,172] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:16:39,234] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:40,295] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:16:41,351] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:42,387] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:16:43,480] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:44,551] HTTP/1.1[127.0.0.1] 2ms 404 GET /status
[2024-05-22 05:16:45,604] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:46,657] HTTP/1.1[127.0.0.1] 0ms 404 GET /status
[2024-05-22 05:16:47,706] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:48,745] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:49,789] HTTP/1.1[127.0.0.1] 1ms 404 GET /status
[2024-05-22 05:16:50,866] HTTP/1.1[127.0.0.1] 19ms 200 GET /status
[2024-05-22 05:16:51,916] HTTP/1.1[127.0.0.1] 10ms 200 GET /status
[2024-05-22 05:17:19,231] HTTP/1.1[172.28.0.1] 19ms 302 GET /
[2024-05-22 05:17:19,260] HTTP/1.1[172.28.0.1] 18ms 200 GET /setup/
[2024-05-22 05:17:19,392] HTTP/1.1[172.28.0.1] 7ms 200 GET /setup/static/js/main.8d209f3cb064f398f99e.js
[2024-05-22 05:17:19,398] HTTP/1.1[172.28.0.1] 70ms 200 GET /setup/static/js/vendor.8d209f3cb064f398f99e.js
[2024-05-22 05:17:19,648] HTTP/1.1[172.28.0.1] 6ms 200 GET /setup/favicon.png
[2024-05-22 05:17:19,653] HTTP/1.1[172.28.0.1] 11ms 200 POST /api/logout
[2024-05-22 05:17:19,689] HTTP/1.1[172.28.0.1] 8ms 200 GET /setup/favicon.png
[2024-05-22 05:17:19,707] HTTP/1.1[172.28.0.1] 30ms 200 GET /api/stat/sysinfo
[2024-05-22 05:17:19,770] HTTP/1.1[172.28.0.1] 7ms 200 GET /setup/static/images/c3686a3d067479d40dce0a214f8f9418.png
[2024-05-22 05:17:19,773] HTTP/1.1[172.28.0.1] 9ms 200 GET /api/stat/sdn
[2024-05-22 05:17:19,777] HTTP/1.1[172.28.0.1] 4ms 200 GET /setup/static/fonts/b8ee546acd6cc0c49f42ad3d48ef244f.woff
[2024-05-22 05:17:19,784] HTTP/1.1[172.28.0.1] 6ms 200 GET /setup/static/fonts/874b8e7bc7e8d1507b50f56bc6c9b536.woff
[2024-05-22 05:17:19,804] HTTP/1.1[172.28.0.1] 8ms 200 GET /api/stat/ccode
[2024-05-22 05:17:19,887] HTTP/1.1[172.28.0.1] 23ms 200 POST /api/stat/device
[2024-05-22 05:17:20,108] HTTP/1.1[172.28.0.1] 193ms 200 GET /v2/api/site/default/apgroups
[2024-05-22 05:17:20,191] HTTP/1.1[172.28.0.1] 61ms 200 GET /v2/api/timezones
[2024-05-22 05:17:33,527] HTTP/1.1[172.28.0.1] 4ms 200 GET /setup/favicon.png
[2024-05-22 05:17:56,512] HTTP/1.1[172.28.0.1] 959ms 200 POST /api/cmd/cloudaccess
[2024-05-22 05:17:56,528] HTTP/1.1[172.28.0.1] 3ms 200 GET /api/stat/sdn
[2024-05-22 05:17:56,625] HTTP/1.1[172.28.0.1] 82ms 200 POST /api/cmd/sitemgr
[2024-05-22 05:17:56,779] HTTP/1.1[172.28.0.1] 144ms 200 POST /api/set/setting/super_identity
[2024-05-22 05:17:56,784] HTTP/1.1[172.28.0.1] 109ms 200 POST /api/set/setting/locale
[2024-05-22 05:17:56,795] HTTP/1.1[172.28.0.1] 123ms 200 POST /api/set/setting/country
[2024-05-22 05:17:56,824] HTTP/1.1[172.28.0.1] 20ms 200 POST /api/set/setting/super_mgmt
[2024-05-22 05:17:56,857] HTTP/1.1[172.28.0.1] 26ms 200 POST /api/set/setting/mgmt
[2024-05-22 05:17:56,889] HTTP/1.1[172.28.0.1] 21ms 200 POST /api/set/setting/super_sdn
[2024-05-22 05:18:03,294] HTTP/1.1[172.28.0.1] 6397ms 200 POST /api/cmd/cloudaccess
[2024-05-22 05:18:03,379] HTTP/1.1[172.28.0.1] 78ms 200 POST /api/cmd/system
[2024-05-22 05:18:03,856] HTTP/1.1[172.28.0.1] 1ms 302 GET /setup/configure/credentials
[2024-05-22 05:18:03,877] HTTP/1.1[172.28.0.1] 4ms 302 GET /manage
[2024-05-22 05:18:03,886] HTTP/1.1[172.28.0.1] 3ms 200 GET /manage/site/default
[2024-05-22 05:18:03,968] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/angular/g1d599cf54/js/index.js
[2024-05-22 05:18:04,020] HTTP/1.1[172.28.0.1] 3ms 200 GET /api/self
[2024-05-22 05:18:04,033] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/angular/g1d599cf54/images/favicons/favicon-32.png?v=2
[2024-05-22 05:18:04,087] HTTP/1.1[172.28.0.1] 20ms 200 GET /v2/api/features/LEGACY_UI_SUPPORTED/exists
[2024-05-22 05:18:04,100] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/angular/g1d599cf54/images/favicons/favicon-32.png?v=2
[2024-05-22 05:18:04,237] HTTP/1.1[172.28.0.1] 133ms 200 GET /manage/react/js/swai.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:05,172] HTTP/1.1[172.28.0.1] 31ms 200 GET /v2/api/info?preferred_site_name=default
[2024-05-22 05:18:05,268] HTTP/1.1[172.28.0.1] 4ms 200 GET /manage/react/js/54.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:05,288] HTTP/1.1[172.28.0.1] 9ms 200 GET /api/s/default/stat/device?include_client_tables=false
[2024-05-22 05:18:05,359] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/angular/g1d599cf54/images/favicons/favicon-32.png?v=2
[2024-05-22 05:18:05,374] HTTP/1.1[172.28.0.1] 27ms 101 GET /wss/s/default/events?clients=v2&critical_notifications=true
[2024-05-22 05:18:05,529] HTTP/1.1[172.28.0.1] 3ms 101 GET /wss/s/super/events?clients=v2
[2024-05-22 05:18:05,595] HTTP/1.1[172.28.0.1] 293ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1716268685273&end=1716355085273
[2024-05-22 05:18:05,804] HTTP/1.1[172.28.0.1] 20ms 200 GET /manage/react/images/dashboard/selfHosted.svg
[2024-05-22 05:18:05,829] HTTP/1.1[172.28.0.1] 20ms 200 GET /v2/api/system/event/SETUP_COMPLETED/first
[2024-05-22 05:18:05,845] HTTP/1.1[172.28.0.1] 60ms 200 GET /manage/react/images/allAccessPoints.svg
[2024-05-22 05:18:05,846] HTTP/1.1[172.28.0.1] 8ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-05-22 05:18:05,862] HTTP/1.1[172.28.0.1] 4ms 200 GET /api/s/default/stat/health
[2024-05-22 05:18:05,882] HTTP/1.1[172.28.0.1] 16ms 200 GET /api/s/default/get/setting
[2024-05-22 05:18:05,882] HTTP/1.1[172.28.0.1] 30ms 200 GET /api/s/default/stat/widget/health
[2024-05-22 05:18:05,909] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/react/data/locales/en/systemLogTitle.5d8bed8ab48fb94269095a2f3e9b2ac2.json
[2024-05-22 05:18:05,915] HTTP/1.1[172.28.0.1] 6ms 404 GET /fonts/UI_Sans_v8_Regular.eb36d6ff9c768a1639ca397b4dd84137.woff2
[2024-05-22 05:18:05,934] HTTP/1.1[172.28.0.1] 82ms 200 GET /v2/api/site/default/described-features?includeSystemFeatures=true
[2024-05-22 05:18:05,981] HTTP/1.1[172.28.0.1] 3ms 404 GET /fonts/UI_Sans_v8_Bold.a04aa79f656e7d14d4034369feb4b217.woff2
[2024-05-22 05:18:06,099] HTTP/1.1[172.28.0.1] 4ms 404 GET /fonts/Lato-Regular.bd03a2cc277bbbc338d464e679fe9942.woff2
[2024-05-22 05:18:06,099] HTTP/1.1[172.28.0.1] 4ms 404 GET /fonts/Lato-Bold.cccb897485813c7c256901dbca54ecf2.woff2
[2024-05-22 05:18:06,149] HTTP/1.1[172.28.0.1] 3ms 404 GET /fonts/Lato-Regular.27bd77b9162d388cb8d4c4217c7c5e2a.woff
[2024-05-22 05:18:06,150] HTTP/1.1[172.28.0.1] 3ms 404 GET /fonts/Lato-Bold.d878b6c29b10beca227e9eef4246111b.woff
[2024-05-22 05:18:06,167] HTTP/1.1[172.28.0.1] 4ms 404 GET /fonts/Lato-Regular.6d4e78225df0cfd5fe1bf3e8547fefe4.ttf
[2024-05-22 05:18:06,171] HTTP/1.1[172.28.0.1] 3ms 404 GET /fonts/Lato-Bold.5b1b8b856d7a8cb1cb0bae6d0573f2e9.ttf
[2024-05-22 05:18:08,863] HTTP/1.1[172.28.0.1] 9ms 200 GET /v2/api/site/default/hotspot/info
[2024-05-22 05:18:10,851] HTTP/1.1[172.28.0.1] 15ms 200 GET /v2/api/site/default/alert/dashboard
[2024-05-22 05:18:12,886] HTTP/1.1[172.28.0.1] 51ms 200 PUT /api/self
[2024-05-22 05:18:21,845] HTTP/1.1[172.28.0.1] 6ms 200 GET /api/s/default/stat/health
[2024-05-22 05:18:21,855] HTTP/1.1[172.28.0.1] 6ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-05-22 05:18:21,863] HTTP/1.1[172.28.0.1] 3ms 200 GET /api/s/default/stat/widget/health
[2024-05-22 05:18:34,293] HTTP/1.1[172.28.0.1] 9ms 200 GET /manage/react/data/locales/en/threatManagement.8a78704cbcce05c4be00dc27df37c671.json
[2024-05-22 05:18:34,299] HTTP/1.1[172.28.0.1] 10ms 200 GET /manage/react/data/locales/en/countries.3ce3fe31309d084cbc224694b2d5b8a2.json
[2024-05-22 05:18:34,300] HTTP/1.1[172.28.0.1] 11ms 200 GET /manage/react/data/locales/en/systemLog.7585d176552445526be3d08328cd7e99.json
[2024-05-22 05:18:34,302] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/react/data/locales/en/systemLogSection.2df356924a665cfab0dd0f86b88b97b2.json
[2024-05-22 05:18:34,306] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/data/locales/en/systemLogAction.d8134bd9cbf30a335fa4bf3b0de285a6.json
[2024-05-22 05:18:34,312] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/data/locales/en/pushSettingTitle.7b51ac2518bea5273aad9e9e6311e0ff.json
[2024-05-22 05:18:34,320] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/react/data/locales/en/pushSettingDescription.966fb370d9f1032631acb7fd862c4ed7.json
[2024-05-22 05:18:34,325] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/js/vendors~logs.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,325] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/js/gatewayPage~ips~logs~port-insights~ports~topology.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,326] HTTP/1.1[172.28.0.1] 8ms 200 GET /manage/react/js/vendors~gatewayPage~hotspot~insights~ips~logs~portManagement~ports~settings.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,330] HTTP/1.1[172.28.0.1] 9ms 200 GET /manage/react/js/logs.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,332] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/react/js/vendors~clients~devices~gatewayPage~hotspot~insights~logs~portManagement~settings~vlans.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,344] HTTP/1.1[172.28.0.1] 26ms 200 GET /manage/react/data/locales/en/settings.4b439e89ddb5d7886f327f8997b767fa.json
[2024-05-22 05:18:34,347] HTTP/1.1[172.28.0.1] 12ms 200 GET /manage/react/js/vendors~clients~devices~hotspot~hotspot-portal~port-insights~portManagement~radios~settings~topology.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,350] HTTP/1.1[172.28.0.1] 15ms 200 GET /manage/react/js/vendors~hotspot-portal~settings.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,377] HTTP/1.1[172.28.0.1] 42ms 200 GET /manage/react/js/settings.3b1b2c337dfb8f1362bd.js
[2024-05-22 05:18:34,910] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/react/data/locales/en/search.6a951ffde543b7835cfa6b96036adca6.json
[2024-05-22 05:18:34,917] HTTP/1.1[172.28.0.1] 21ms 200 GET /api/s/default/stat/current-channel
[2024-05-22 05:18:34,918] HTTP/1.1[172.28.0.1] 15ms 200 GET /api/s/default/stat/sdn
[2024-05-22 05:18:34,919] HTTP/1.1[172.28.0.1] 16ms 200 GET /api/s/default/rest/radiusprofile
[2024-05-22 05:18:34,926] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/data/locales/en/clients.0240c0cde4e518207f65d37f55a80a3d.json
[2024-05-22 05:18:34,927] HTTP/1.1[172.28.0.1] 31ms 200 GET /v2/api/site/default/apgroups
[2024-05-22 05:18:34,927] HTTP/1.1[172.28.0.1] 31ms 200 GET /v2/api/site/default/wlan/enriched-configuration
[2024-05-22 05:18:34,935] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/data/locales/en/ports.6317fd916b09eab269920d64184e7de1.json
[2024-05-22 05:18:34,935] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/angular/g1d599cf54/images/favicons/favicon-32.png?v=2
[2024-05-22 05:18:34,940] HTTP/1.1[172.28.0.1] 10ms 200 GET /manage/react/data/locales/en/devices.976483e61c705a13df9cd968ff357d54.json
[2024-05-22 05:18:35,004] HTTP/1.1[172.28.0.1] 5ms 200 GET /api/s/default/rest/wlanconf
[2024-05-22 05:18:35,007] HTTP/1.1[172.28.0.1] 7ms 200 GET /api/s/default/rest/usergroup
[2024-05-22 05:18:35,013] HTTP/1.1[172.28.0.1] 12ms 200 GET /api/s/default/rest/networkconf
[2024-05-22 05:18:35,017] HTTP/1.1[172.28.0.1] 16ms 200 GET /v2/api/site/default/settings/wifiai/defaults
[2024-05-22 05:18:35,058] HTTP/1.1[172.28.0.1] 9ms 200 GET /v2/api/site/default/wlan-capabilities
[2024-05-22 05:18:35,084] HTTP/1.1[172.28.0.1] 35ms 200 GET /v2/api/site/default/wlan/defaults
[2024-05-22 05:18:35,111] HTTP/1.1[172.28.0.1] 7ms 200 GET /api/s/default/stat/current-channel
[2024-05-22 05:18:35,382] HTTP/1.1[172.28.0.1] 53ms 200 GET /v2/api/site/default/device?separateUnmanaged=true&includeTrafficUsage=true
[2024-05-22 05:18:36,002] HTTP/1.1[172.28.0.1] 10ms 200 GET /api/s/default/stat/ccode
[2024-05-22 05:18:36,012] HTTP/1.1[172.28.0.1] 4ms 200 GET /api/s/default/stat/device-basic
[2024-05-22 05:18:36,011] HTTP/1.1[172.28.0.1] 12ms 200 GET /v2/api/timezones
[2024-05-22 05:18:36,020] HTTP/1.1[172.28.0.1] 12ms 200 GET /api/s/default/rest/scheduletask?action=upgrade
[2024-05-22 05:18:36,029] HTTP/1.1[172.28.0.1] 21ms 200 POST /api/s/default/cmd/sitemgr
[2024-05-22 05:18:36,048] HTTP/1.1[172.28.0.1] 28ms 200 GET /v2/api/site/default/settings/ntp/defaults
[2024-05-22 05:18:36,049] HTTP/1.1[172.28.0.1] 33ms 200 POST /api/s/default/cmd/backup
[2024-05-22 05:18:36,066] HTTP/1.1[172.28.0.1] 29ms 200 GET /api/s/default/rest/hotspotop
[2024-05-22 05:18:36,067] HTTP/1.1[172.28.0.1] 25ms 200 POST /api/s/default/cmd/firmware
[2024-05-22 05:18:36,066] HTTP/1.1[172.28.0.1] 12ms 200 GET /v2/api/log-levels/defaults
[2024-05-22 05:18:36,071] HTTP/1.1[172.28.0.1] 38ms 200 POST /api/s/default/cmd/firmware
[2024-05-22 05:18:36,065] HTTP/1.1[172.28.0.1] 11ms 200 GET /v2/api/settings/super-mgmt/defaults
[2024-05-22 05:18:36,074] HTTP/1.1[172.28.0.1] 4ms 200 GET /manage/angular/g1d599cf54/images/favicons/favicon-32.png?v=2
[2024-05-22 05:18:36,082] HTTP/1.1[172.28.0.1] 74ms 200 GET /api/s/default/stat/widget/warnings
[2024-05-22 05:18:36,119] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/data/locales/en/languages.88b4aee7aa386d107bac2bfbf9ebe3fb.json
[2024-05-22 05:18:36,288] HTTP/1.1[172.28.0.1] 3ms 200 GET /manage/react/images/76fca72f6d180d3f14a55653b8937b5e.svg
[2024-05-22 05:18:36,323] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/c26f83744d3df6899632e575d390681a.svg
[2024-05-22 05:18:36,328] HTTP/1.1[172.28.0.1] 8ms 200 GET /manage/react/images/16f433a627bc83a007bba2cbaa686aee.svg
[2024-05-22 05:18:36,326] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/images/4be984a3b7c813f2937097bdd83801f1.svg
[2024-05-22 05:18:36,329] HTTP/1.1[172.28.0.1] 11ms 200 GET /manage/react/images/4eb491e7412fcc678a29741fdc941eba.svg
[2024-05-22 05:18:36,333] HTTP/1.1[172.28.0.1] 11ms 200 GET /manage/react/images/d42274826fceb5a1b786df1cfeb5a5ef.svg
[2024-05-22 05:18:36,334] HTTP/1.1[172.28.0.1] 3ms 200 GET /manage/react/images/c2f29c4d57cfcba3c9b2374b2c7e461f.svg
[2024-05-22 05:18:36,340] HTTP/1.1[172.28.0.1] 3ms 200 GET /manage/react/images/06509258e6113e2e0e54592337ac8171.svg
[2024-05-22 05:18:36,342] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/react/images/cce32c739dde31fdbee1e421de18aeac.svg
[2024-05-22 05:18:36,345] HTTP/1.1[172.28.0.1] 7ms 200 GET /manage/react/images/d205ca1376dbe5ce35b5b926fe739959.svg
[2024-05-22 05:18:36,347] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/react/images/503a3a980ccbc651a8acc57b6f6d2dab.svg
[2024-05-22 05:18:36,347] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/47ea7038c8fea471afdd906694068310.svg
[2024-05-22 05:18:36,347] HTTP/1.1[172.28.0.1] 2ms 200 GET /manage/react/images/e2634e96c9ad4694d5133cc83e2c6564.svg
[2024-05-22 05:18:36,355] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/9f8a4eae81ab5bc495dd7fa4f7b26d87.svg
[2024-05-22 05:18:36,355] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/451284cedf7277f87440e014c3c11557.svg
[2024-05-22 05:18:36,365] HTTP/1.1[172.28.0.1] 9ms 200 GET /manage/react/images/ef135f3ca77838cbb6e329d57d250c9a.svg
[2024-05-22 05:18:36,367] HTTP/1.1[172.28.0.1] 4ms 200 GET /manage/react/images/f4cbd761094b27fc253729dfbacfceeb.svg
[2024-05-22 05:18:36,367] HTTP/1.1[172.28.0.1] 3ms 200 GET /manage/react/images/5102bab03db6e13a165043eedab1e332.svg
[2024-05-22 05:18:36,372] HTTP/1.1[172.28.0.1] 6ms 200 GET /manage/react/images/themePreview/light.png
[2024-05-22 05:18:36,374] HTTP/1.1[172.28.0.1] 10ms 200 GET /manage/react/images/themePreview/dark.png
[2024-05-22 05:18:36,374] HTTP/1.1[172.28.0.1] 11ms 200 GET /manage/react/images/9873885f352c415ad25c32ecf69e5cd3.svg
[2024-05-22 05:18:36,378] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/themePreview/system.png
[2024-05-22 05:18:36,385] HTTP/1.1[172.28.0.1] 5ms 200 GET /manage/react/images/64d617eaf3f2c6f3f0256985b4ede543.svg
